                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    105,                 1.4195,                0.95053,                  1.358,                0.75028,                0.77324,                0.80694,                0.49877,                 1.4779,                0.91727,                 1.4414,               0.004852,               0.004852,               0.004852
                    106,                 1.4228,                0.95044,                 1.3574,                0.74926,                0.77592,                0.80774,                0.49892,                  1.478,                0.91707,                  1.441,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.4225,                0.95439,                 1.3564,                0.74996,                0.77665,                0.80861,                0.49995,                 1.4781,                0.91729,                 1.4405,               0.004753,               0.004753,               0.004753
                    108,                  1.416,                0.93906,                 1.3491,                0.75012,                0.77724,                0.80923,                0.49996,                 1.4789,                0.91641,                 1.4399,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.4117,                0.93223,                 1.3522,                0.75295,                0.77336,                0.80943,                0.49918,                 1.4793,                 0.9163,                 1.4396,               0.004654,               0.004654,               0.004654
                    110,                 1.4111,                0.93233,                  1.349,                0.75793,                0.76621,                0.80953,                0.49992,                 1.4802,                 0.9163,                 1.4393,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.4076,                 0.9283,                 1.3458,                0.75529,                0.77046,                 0.8113,                0.50021,                 1.4804,                0.91621,                 1.4387,               0.004555,               0.004555,               0.004555
                    112,                 1.4092,                0.92964,                 1.3473,                0.76433,                0.75854,                0.81161,                0.49984,                 1.4808,                0.91583,                 1.4383,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.4086,                 0.9219,                 1.3409,                0.76186,                0.76045,                0.81128,                0.49999,                 1.4813,                0.91556,                 1.4378,               0.004456,               0.004456,               0.004456
                    114,                 1.4041,                0.91951,                 1.3417,                0.76527,                0.75717,                0.81091,                0.50027,                 1.4822,                0.91579,                 1.4377,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.4047,                0.91841,                 1.3478,                0.76703,                0.75722,                0.81143,                0.50063,                 1.4831,                0.91649,                  1.438,               0.004357,               0.004357,               0.004357
                    116,                 1.3982,                0.91732,                 1.3376,                0.77151,                0.75495,                0.81079,                0.49961,                  1.484,                0.91612,                 1.4376,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.3995,                0.91243,                 1.3383,                0.78362,                0.74324,                0.81029,                0.49947,                 1.4846,                0.91555,                 1.4373,               0.004258,               0.004258,               0.004258
                    118,                 1.3914,                0.89998,                 1.3314,                0.78235,                0.74396,                0.80993,                0.49988,                 1.4857,                 0.9149,                 1.4371,              0.0042085,              0.0042085,              0.0042085
                    119,                  1.398,                0.91259,                 1.3342,                0.77623,                0.75142,                0.80969,                0.49953,                 1.4863,                0.91516,                 1.4364,               0.004159,               0.004159,               0.004159
                    120,                 1.3924,                0.89677,                 1.3344,                0.77417,                0.75133,                0.80994,                0.49983,                 1.4869,                0.91465,                 1.4361,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.3914,                0.89853,                 1.3334,                0.77157,                0.75617,                0.81013,                0.49886,                 1.4876,                0.91521,                  1.436,                0.00406,                0.00406,                0.00406
                    122,                  1.389,                0.89196,                  1.331,                 0.7727,                0.75378,                 0.8098,                0.49901,                 1.4883,                0.91564,                 1.4359,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.3875,                0.88906,                  1.328,                0.77252,                 0.7553,                0.80975,                0.49877,                 1.4883,                 0.9142,                 1.4358,               0.003961,               0.003961,               0.003961
                    124,                 1.3888,                0.89406,                 1.3244,                0.77777,                0.75373,                0.81037,                0.49926,                  1.489,                0.91398,                 1.4352,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.3835,                 0.8848,                 1.3212,                0.77296,                0.75601,                0.80906,                0.49954,                 1.4897,                0.91415,                 1.4347,               0.003862,               0.003862,               0.003862
                    126,                 1.3814,                  0.888,                 1.3224,                0.77384,                0.75517,                0.80878,                0.49927,                 1.4906,                0.91456,                 1.4349,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.3744,                0.87885,                 1.3261,                0.77499,                0.75497,                0.80841,                0.49955,                 1.4914,                 0.9145,                 1.4355,               0.003763,               0.003763,               0.003763
                    128,                 1.3733,                0.87384,                 1.3184,                0.77291,                 0.7552,                0.80802,                0.49879,                 1.4918,                 0.9144,                 1.4356,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.3727,                0.86907,                 1.3099,                0.76799,                 0.7579,                0.80771,                 0.4973,                 1.4928,                0.91433,                 1.4353,               0.003664,               0.003664,               0.003664
                    130,                 1.3771,                 0.8669,                  1.314,                0.76928,                0.75624,                 0.8079,                0.49785,                 1.4941,                0.91389,                 1.4352,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.3678,                0.86405,                 1.3178,                0.77118,                0.75252,                0.80723,                0.49752,                 1.4949,                0.91347,                 1.4357,               0.003565,               0.003565,               0.003565
                    132,                 1.3658,                0.86313,                 1.3146,                0.77025,                0.75296,                 0.8074,                0.49694,                 1.4958,                0.91327,                 1.4358,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.3581,                 0.8522,                 1.3087,                0.77076,                0.75224,                0.80731,                0.49646,                 1.4968,                0.91323,                 1.4356,               0.003466,               0.003466,               0.003466
                    134,                   1.35,                0.85111,                 1.3007,                0.77356,                0.74956,                0.80747,                0.49618,                 1.4984,                0.91331,                 1.4357,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.3498,                0.84522,                 1.3025,                0.77154,                 0.7502,                 0.8073,                0.49638,                 1.4995,                0.91303,                 1.4356,               0.003367,               0.003367,               0.003367
                    136,                 1.3516,                0.83738,                 1.3025,                0.77737,                0.74318,                0.80649,                0.49671,                 1.5006,                0.91291,                 1.4357,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.3459,                0.83655,                 1.2983,                0.77344,                0.74333,                0.80602,                 0.4956,                 1.5015,                0.91254,                 1.4357,               0.003268,               0.003268,               0.003268
