                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    130,                 1.0493,                 0.6762,                 1.1226,                0.84014,                0.75339,                0.81731,                0.48793,                 1.5752,                0.90731,                 1.4856,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.0552,                0.68528,                 1.1244,                0.83685,                0.75644,                0.81646,                0.48817,                 1.5753,                0.90901,                 1.4855,               0.003565,               0.003565,               0.003565
                    132,                 1.0351,                0.66907,                 1.1133,                0.84015,                0.75516,                0.81545,                0.48678,                 1.5753,                0.91315,                 1.4863,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.0434,                0.67402,                 1.1215,                0.83862,                0.75537,                 0.8155,                0.48676,                 1.5761,                0.91481,                  1.487,               0.003466,               0.003466,               0.003466
                    134,                 1.0358,                0.65839,                 1.1146,                0.84262,                0.75376,                0.81521,                0.48582,                 1.5762,                0.91552,                 1.4884,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.0192,                 0.6631,                 1.1141,                0.84594,                0.74788,                 0.8155,                0.48672,                 1.5767,                0.91686,                 1.4892,               0.003367,               0.003367,               0.003367
                    136,                 1.0202,                0.65017,                 1.1091,                0.84301,                 0.7467,                0.81418,                0.48588,                 1.5759,                0.91789,                 1.4889,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.0188,                0.65621,                 1.1102,                0.84511,                0.74446,                0.81603,                0.48598,                 1.5752,                0.91723,                 1.4881,               0.003268,               0.003268,               0.003268
                    138,                 1.0153,                0.65201,                 1.1064,                0.84652,                0.74173,                0.81593,                0.48602,                  1.576,                0.91878,                 1.4897,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.0073,                0.64738,                 1.1071,                0.84677,                0.74296,                0.81596,                0.48644,                  1.578,                0.91857,                 1.4917,               0.003169,               0.003169,               0.003169
                    140,                 1.0069,                0.64653,                 1.1018,                0.84765,                0.74179,                0.81617,                0.48554,                 1.5789,                0.92054,                  1.493,              0.0031195,              0.0031195,              0.0031195
                    141,                0.99629,                0.63598,                 1.0987,                0.84786,                0.74167,                0.81594,                0.48522,                 1.5804,                0.92174,                 1.4951,                0.00307,                0.00307,                0.00307
                    142,                0.99197,                0.63563,                 1.0949,                0.84961,                0.74267,                0.81571,                0.48564,                   1.58,                0.92186,                 1.4955,              0.0030205,              0.0030205,              0.0030205
                    143,                0.98612,                0.63748,                 1.0941,                0.84729,                0.74276,                0.81535,                0.48528,                 1.5793,                0.92282,                 1.4957,               0.002971,               0.002971,               0.002971
                    144,                0.98223,                0.63272,                 1.0889,                0.83995,                0.74733,                0.81529,                0.48516,                 1.5793,                0.92266,                 1.4968,              0.0029215,              0.0029215,              0.0029215
                    145,                0.98297,                 0.6306,                 1.0886,                0.83898,                0.74675,                0.81587,                0.48572,                 1.5796,                0.92373,                 1.4976,               0.002872,               0.002872,               0.002872
                    146,                0.96995,                0.62862,                 1.0819,                0.83927,                 0.7462,                0.81548,                 0.4851,                 1.5791,                0.92605,                 1.4973,              0.0028225,              0.0028225,              0.0028225
                    147,                  0.974,                0.62627,                 1.0847,                0.84352,                0.74525,                0.81428,                0.48464,                 1.5803,                0.92661,                 1.4991,               0.002773,               0.002773,               0.002773
                    148,                0.95498,                0.61056,                 1.0725,                 0.8437,                0.74523,                0.81374,                0.48472,                 1.5801,                 0.9269,                 1.4995,              0.0027235,              0.0027235,              0.0027235
                    149,                 0.9575,                 0.6138,                 1.0787,                0.83768,                0.74682,                0.81372,                 0.4842,                 1.5803,                0.92787,                 1.5001,               0.002674,               0.002674,               0.002674
                    150,                0.95832,                0.61805,                 1.0767,                0.82391,                0.75522,                0.81425,                0.48424,                 1.5808,                0.92773,                 1.5008,              0.0026245,              0.0026245,              0.0026245
